id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
4655,10/14/16 19:27,66,2,2400,5,1,44241.55,,34905.5,14527,24527.6,14527
4656,10/14/16 19:31,98,2,1600,10,1,20276.78,,3760.5,2056,2349,2056
4657,10/14/16 19:35,36,5,2000,5,1,456422.56,,216722,109152,349452,109152
4658,10/14/16 19:37,89,2,1400,5,1,1316.34,,2663,1045.5,2305.5,1045.5
4659,10/14/16 19:39,37,3,1200,8,1,6684.3,,11046.5,2593.5,2886.04,2593.5
4660,10/14/16 19:43,41,3,1050,5,1,43331.15,,24832,3847.5,26760,3847.5
4661,10/14/16 19:47,42,3,1800,10,1,22844.49,,14339.5,2729.5,13759.3,2729.5
4662,10/14/16 19:49,59,5,1200,3,1,3662.66,,4399,682.5,4038.5,682.5
4663,10/14/16 19:51,24,4,1400,7,1,19662.89,,11639.5,4625.5,25265.1,4625.5
4664,10/14/16 19:55,76,5,1400,10,1,209308.83,,172807,47655.2,59196.8,47655.2
4665,10/14/16 19:58,2,4,1600,6,1,158.16,,2741,1227.5,1211.16,1227.5
4666,10/14/16 20:00,97,3,1100,7,1,0,,,,,
4667,10/14/16 20:02,66,3,1000,5,1,44865.84,,50044,22125,36867.9,22125
4668,10/14/16 20:06,98,3,1200,10,1,8261.09,,7497,3108,5976.95,3108
4669,10/14/16 20:10,36,6,2000,5,1,549926.29,,269178,103152,408903,103152
4670,10/14/16 20:12,89,3,1400,5,1,828.2,,3759,1413.5,2827.7,1413.5
4671,10/14/16 20:14,37,4,1350,8,1,4466.15,,11088.5,3105.5,4363.5,3105.5
4672,10/14/16 20:18,41,4,1200,5,1,84820.99,,49748,17087.5,41706.9,17087.5
4673,10/14/16 20:22,42,4,1400,10,1,23884.83,,11124.5,5150,8646.17,5150
4674,10/14/16 20:24,59,6,1100,3,1,7812.97,,1971.5,392,2015.5,392
4675,10/14/16 20:26,24,5,2400,7,1,10683.47,,9503,3801,21728.8,3801
4676,10/14/16 20:30,76,6,2400,10,1,139702.47,,187803,70149.6,70445.1,70149.6
4677,10/14/16 20:33,2,5,2000,6,1,5317.28,,8546,3475.5,7252.78,3475.5
4678,10/14/16 20:35,97,4,1590,7,1,7196.51,,1296,0,2566.5,0
4679,10/14/16 20:37,66,4,1400,5,1,45987.79,,52925.3,19846,31549.9,19846
4680,10/14/16 20:41,98,4,1200,10,1,7623.53,,14206.5,3992,8674.88,3992
4681,10/14/16 20:45,36,7,1400,5,1,609044.97,,297169,128764,413458,128764
4682,10/14/16 20:49,37,5,1350,8,1,33182.29,,27117,7930,17122.6,7930
4683,10/14/16 20:51,89,4,1050,5,1,1824.09,,6636.5,1707,5094.6,1707
4684,10/14/16 20:53,41,5,1800,5,1,45574.61,,43409.2,17477,43949.6,17477
4685,10/14/16 20:57,42,5,1100,10,1,20855.14,,11736,2997,9563.84,2997
4686,10/14/16 20:59,59,7,1600,3,1,5426.84,,2548.5,1361.5,2966.5,1361.5
4687,10/14/16 21:01,24,6,1600,7,1,39369.69,,13287,4414,27248.3,4414
4688,10/14/16 21:05,142,1,1000,5,2,39837.35,,20517,6195,43954.8,6195
4689,10/14/16 21:10,76,7,1200,10,1,278946.15,,267242,114871,127757,114871
4690,10/14/16 21:14,2,6,1300,6,1,20716.4,,15249.5,4152,13726.5,4152
4691,10/14/16 21:17,97,5,1400,7,1,12014.59,,9297.5,2950.5,12892,2950.5
4692,10/14/16 21:19,66,5,1400,5,1,83859.09,,89183.2,29879.5,54028.9,29879.5
4693,10/14/16 21:21,46,1,1100,4,1,1483.09,,2152,1088,2040.09,1088
4694,10/14/16 21:23,98,5,1300,10,1,8830,,9752,3614.5,8784.67,3614.5
4695,10/14/16 21:30,36,8,2400,5,1,1301675.2,,1176150,551962,1791350,551962
4696,10/14/16 21:34,37,6,1250,8,1,7565.05,,24382.4,7734.9,11991.7,7734.9
4697,10/14/16 21:36,89,5,1050,5,1,956.61,,3453.5,1537.5,3607.5,1537.5
4698,10/14/16 21:38,41,6,1600,5,1,40042.74,,32556.1,12181.5,25818.8,12181.5
4699,10/14/16 21:42,42,6,1300,10,1,20400.04,,17316.5,5585.5,12319.2,5585.5
4700,10/14/16 21:44,59,8,1600,3,1,8206.73,,3037.5,1297,3102.5,1297
4701,10/14/16 21:46,24,7,1100,7,1,19975.02,,16816,6299,34233.8,6299
4702,10/14/16 21:50,76,8,1200,10,1,265436.28,,260499,110718,113896,110718
4703,10/14/16 21:54,142,2,1500,5,2,69153.24,,19231.5,3374,46804.1,3374
4704,10/14/16 21:56,97,6,1200,7,1,2025.72,,7070.5,859.5,10448,859.5
4705,10/14/16 21:58,2,7,1300,6,1,14820.13,,13072,4752,8138.17,4752
4706,10/14/16 22:02,66,6,1200,5,1,151596.96,,103698,32297,66263.8,32297
4707,10/14/16 22:04,46,2,1100,4,1,3360.39,,3543.5,446.5,3926.05,446.5
4708,10/14/16 22:06,98,6,1600,10,1,5877.5,,15587.5,5168,11863.5,5168
4709,10/14/16 22:10,36,9,1000,5,1,538582.99,,237668,90004.4,348274,90004.4
4710,10/14/16 22:14,37,7,1200,8,1,27641.41,,33359,10189.5,18939.9,10189.5
4711,10/14/16 22:16,89,6,1400,5,1,1417.03,,9738,2276,8168.5,2276
4712,10/14/16 22:18,41,7,1200,5,1,89846.9,,66276.5,20362.5,65898.8,20362.5
4713,10/14/16 22:22,42,7,1300,10,1,35960.9,,15968,4188.5,14255,4188.5
4714,10/14/16 22:26,24,8,1300,7,1,51332.99,,36513,12736,70869.9,12736
4715,10/14/16 22:30,76,9,1100,10,1,319446.7,,309482,120839,145346,120839
4716,10/14/16 22:34,142,3,1400,5,2,64447.45,,20207,6316.5,55588.4,6316.5
4717,10/14/16 22:38,66,7,1600,5,1,49104.05,,83842.1,33725,46527.6,33725
4718,10/14/16 22:42,98,7,800,10,1,15444.75,,11033.5,3605.5,5878.82,3605.5
4719,10/14/16 22:45,36,10,1400,5,1,762798.82,,456236,153287,570175,153287
4720,10/14/16 22:47,46,3,1200,4,1,7028.63,,2085.5,1045.5,1892.66,1045.5
4721,10/14/16 22:49,37,8,1200,8,1,5858.6,,20071.5,7292.5,6547.44,7292.5
4722,10/14/16 22:53,49,1,1300,10,1,5254.14,,10183.5,2291.5,7307.36,2291.5
4723,10/14/16 22:57,41,8,1100,5,1,86234.73,,86558.8,27043.5,65539.6,27043.5
4724,10/14/16 23:01,42,8,1200,10,1,6994.67,,15630,4942.5,12086,4942.5
4725,10/14/16 23:09,142,4,1400,5,2,33037,,31680.5,9523.5,78489,9523.5
4726,10/14/16 23:13,66,8,1300,5,1,59033.16,,106594,42479.5,66621.9,42479.5
4727,10/14/16 23:22,46,4,1300,4,1,3535.54,,3655.5,396.5,3298.85,396.5
4728,10/14/16 23:30,49,2,2000,10,1,350.89,,2211,822.5,1353.62,822.5
4729,10/14/16 23:45,142,5,1800,5,2,52608.72,,36609.5,12510,79533.1,12510
4730,10/14/16 23:57,46,5,1200,4,1,11267.12,,9422,1884,9631.83,1884
4731,10/15/16 0:05,49,3,1200,10,1,10.02,,1339,433,1096.29,433
4732,10/15/16 0:20,142,6,1000,5,2,47372.63,,33057.5,13308,84622.1,13308
4733,10/15/16 0:42,49,4,1300,10,1,231.74,,2270.5,652.5,1800.1,652.5
4734,10/15/16 1:00,142,7,1400,5,2,117687.5,,44962,13387,108963,13387
4735,10/15/16 1:20,49,5,1300,10,1,15.99,,1602,639,2040.74,639
4736,10/15/16 1:35,142,8,1100,5,2,67054.71,,38049.5,14217.5,123568,14217.5
4737,10/15/16 1:50,49,6,870,10,1,513.15,,1395,471.5,1065.14,471.5
4738,10/15/16 18:15,40,1,1200,10,1,36873.93,,13921,5544,12242.1,5544
4739,10/15/16 18:20,50,1,1550,5,2,11711.18,,5780,2270.5,6979.15,2270.5
4740,10/15/16 18:25,80,1,1100,7,3,44716.93,,14919.5,7171.5,31707.2,7171.5
4741,10/15/16 18:30,23,1,1000,5,1,27266,,19853.5,4538,15090.3,4538
4742,10/15/16 18:35,1,1,1412,5,3,26820.83,,16763,5862,29199.1,5862
4743,10/15/16 18:40,8,1,1200,10,1,14920.01,,13939.5,6429.5,6074.35,6429.5
4744,10/15/16 18:50,40,2,1200,10,1,19621.82,,17759,4607.5,16752.9,4607.5
4745,10/15/16 18:55,50,2,1300,5,2,8665.58,,6901.5,2444.5,9491.11,2444.5
4746,10/15/16 19:00,80,2,1200,7,3,22938.45,,16536,5585.5,35710.1,5585.5
4747,10/15/16 19:05,23,2,2100,5,1,36583.5,,18260,8256.5,8594.01,8256.5
4748,10/15/16 19:10,1,2,1209,5,3,12423.38,,12132.5,4294.5,19416.3,4294.5
4749,10/15/16 19:15,8,2,1100,10,1,19641.51,,19102,7763.5,12164.5,7763.5
4750,10/15/16 19:25,40,3,1200,10,1,35101.96,,13648,2459.5,12604.4,2459.5
4751,10/15/16 19:30,50,3,1100,5,2,12129.95,,7658,2559.5,12208.9,2559.5
4752,10/15/16 19:35,80,3,1700,7,3,38995.3,,19503,7729.5,40549.3,7729.5
4753,10/15/16 19:40,23,3,1200,5,1,21171.94,,14963,5184,7199.97,5184
4754,10/15/16 19:45,1,3,1209,5,3,23486.74,,4929,960,9571.1,960
4755,10/15/16 19:50,8,3,1400,10,1,18160.53,,14973,6161.5,8593.15,6161.5
4756,10/15/16 20:00,40,4,1600,10,1,47405.38,,16947,5497.5,16375.4,5497.5
4757,10/15/16 20:05,50,4,2000,5,2,22921.25,,12828.5,3369,15603,3369
4758,10/15/16 20:10,80,4,1000,7,3,79788.46,,20058,6548.5,45552.3,6548.5
4759,10/15/16 20:15,23,4,1100,5,1,55610.46,,20565,5126,14772,5126
4760,10/15/16 20:20,1,4,1209,5,3,31926.23,,19171.5,6658,36103.1,6658
4761,10/15/16 20:23,57,1,1200,4,1,5046.73,,2572,320.5,2083.5,320.5
4762,10/15/16 20:25,8,4,1400,10,1,12539.77,,19876.5,9341.5,13337.6,9341.5
4763,10/15/16 20:35,40,5,1200,10,1,59127.25,,19780,3620,17730.8,3620
4764,10/15/16 20:40,50,5,1550,5,2,22495.26,,10721,1694,11031.7,1694
4765,10/15/16 20:45,80,5,1100,7,3,25346.29,,19042,10495,42327.8,10495
4766,10/15/16 20:50,23,5,1350,5,1,49688.75,,23810.5,9541,16659.5,9541
4767,10/15/16 20:55,1,5,2116,5,3,44952.3,,13594.5,4767,23499.8,4767
4768,10/15/16 21:00,8,5,1200,10,1,19200.83,,22607,8949,10034.6,8949
4769,10/15/16 21:04,57,2,1200,4,1,1552.75,,2068.5,303.5,1360.5,303.5
4770,10/15/16 21:10,40,6,1000,10,1,9647.1,,14486.5,5690,11432.4,5690
4771,10/15/16 21:15,50,6,1300,5,2,5324.87,,12234,3227,10525.5,3227
4772,10/15/16 21:20,80,6,2000,7,3,42742.87,,23774.5,10476.5,43124.7,10476.5
4773,10/15/16 21:25,23,6,1350,5,1,19305.9,,23807.5,10259.5,11531.8,10259.5
4774,10/15/16 21:30,138,1,1100,10,1,32383.04,,12618.5,3285,19474,3285
4775,10/15/16 21:35,1,6,1412,5,3,25582.11,,15486.5,6372,32997.6,6372
4776,10/15/16 21:40,8,6,1200,10,1,22545.34,,27852,12671.5,16021.2,12671.5
4777,10/15/16 21:45,57,3,1100,4,1,1121.57,,840,100.5,1001,100.5
4778,10/15/16 21:48,40,7,1800,10,1,21100.09,,19527.5,5530,15323.7,5530
4779,10/15/16 21:52,50,7,1300,5,2,3011.91,,7882.5,2976,9217.62,2976
4780,10/15/16 21:55,80,7,1700,7,3,27052.03,,22459,11025.5,46892.9,11025.5
4781,10/15/16 22:00,23,7,1100,5,1,28808.21,,14790,3893.5,9264.17,3893.5
4782,10/15/16 22:05,138,2,1300,10,1,10227.15,,7673,2550,14172.1,2550
4783,10/15/16 22:10,1,7,1009,5,3,21979.25,,17671.5,6925.5,34885.6,6925.5
4784,10/15/16 22:15,8,7,1600,10,1,18809.05,,26646.5,10641.5,11468.2,10641.5
4785,10/15/16 22:21,57,4,1100,4,1,6069.15,,2529.5,487,3053,487
4786,10/15/16 22:25,80,8,1400,7,3,35932.32,,26237.5,11602.5,59003.7,11602.5
4787,10/15/16 22:29,40,8,1400,10,1,19256.57,,17231.5,5555,13438.4,5555
4788,10/15/16 22:33,50,8,1100,5,2,8790.44,,7175.5,1852,5740.49,1852
4789,10/15/16 22:40,23,8,1600,5,1,42449.35,,31136.5,8221.5,15450,8221.5
4790,10/15/16 22:45,138,3,1300,10,1,9606.28,,10986.5,3894,24375.7,3894
4791,10/15/16 23:05,57,5,1400,4,1,17317.31,,7510,1954.5,7074.1,1954.5
4792,10/15/16 23:25,138,4,1300,10,1,21346.44,,11402.5,4462.5,28211.2,4462.5
4793,10/15/16 23:55,138,5,1100,10,1,15896.6,,8617.5,4621,20307.8,4621
4794,10/16/16 0:25,138,6,1200,10,1,14608.14,,6412,2068.5,19815.2,2068.5
4795,10/16/16 1:00,138,7,1200,10,1,14803.94,,9620.5,3527.5,29868.9,3527.5
4796,10/16/16 1:35,138,8,1400,10,1,20001.11,,9831,3585.5,33671.2,3585.5
4797,10/16/16 18:35,111,1,1200,5,1,32180.09,,21304.5,9325.5,17018.1,9325.5
4798,10/16/16 18:50,120,1,1200,8,2,12678.41,,11948.5,4638.5,9982.07,4638.5
4799,10/16/16 19:10,111,2,1110,5,1,47674.2,,24009,9363,20624.3,9363
4800,10/16/16 19:25,120,2,1400,8,2,18159.33,,12555.5,4707.5,10596.9,4707.5
4801,10/16/16 19:30,32,1,1600,4,3,41178.37,,11888,2255,18400,2255
4802,10/16/16 19:45,111,3,1512,5,1,27075.2,,17480.5,7583.5,12838.9,7583.5
4803,10/16/16 20:00,32,2,1200,4,3,24246.82,,12148,3389.5,20789.8,3389.5
4804,10/16/16 20:05,120,3,1400,8,2,23328.54,,15739,6162,12812.3,6162
4805,10/16/16 20:20,111,4,1512,5,1,55176.78,,20804,9534.5,15498,9534.5
4806,10/16/16 20:30,32,3,1200,4,3,40271.89,,10728,2064.5,18550.9,2064.5
4807,10/16/16 20:40,120,4,1000,8,2,28041.21,,15432,6940,15318.5,6940
4808,10/16/16 20:55,111,5,2020,5,1,20839.12,,23145.5,11011.5,15978.1,11011.5
4809,10/16/16 21:00,32,4,1400,4,3,12689.72,,13432.5,6140.5,27972.8,6140.5
4810,10/16/16 21:20,120,5,1000,8,2,17440.43,,15740,6915,14475.9,6915
4811,10/16/16 21:30,32,5,1200,4,3,11097.39,,17750,5948.5,29333.6,5948.5
4812,10/16/16 21:35,111,6,2020,5,1,16950.32,,30698.5,12887.5,18076.9,12887.5
4813,10/16/16 21:55,120,6,1000,8,2,27819.42,,19526,7684.5,18500.1,7684.5
4814,10/16/16 22:00,32,6,1400,4,3,47693.32,,28612.5,10312.5,45133,10312.5
4815,10/16/16 22:15,111,7,1010,5,1,39774.85,,28056.5,11369.5,22269.6,11369.5
4816,10/16/16 22:35,120,7,1400,8,2,40945.07,,22650.5,5900.5,18108.4,5900.5
4817,10/16/16 22:50,111,8,1200,5,1,42746.33,,31085.5,11231.5,21476.7,11231.5
4818,10/17/16 18:00,100,1,1300,8,2,39655.26,,10411.5,2713.5,19107.9,2713.5
4819,10/17/16 18:20,29,1,900,6,1,12802.47,,19327,10015,13168.4,10015
4820,10/17/16 18:30,100,2,1600,8,2,18783.79,,10401.5,4187.5,17791.7,4187.5
4821,10/17/16 18:55,29,2,900,6,1,28795.59,,20487.5,8807,16310.5,8807
4822,10/17/16 19:00,100,3,1100,8,2,26332.79,,13185,5958,28619.5,5958
4823,10/17/16 19:15,124,1,1700,8,1,34957.1,,10467.5,2822,10802,2822
4824,10/17/16 19:30,100,4,1100,8,2,48113.02,,14870,5852,27810.9,5852
4825,10/17/16 19:35,29,3,1280,6,1,21556.71,,18544,8324,17155.6,8324
4826,10/17/16 19:50,124,2,1375,8,1,43702.65,,6734.5,10.5,7333.41,10.5
4827,10/17/16 20:00,100,5,1300,8,2,26297.72,,8318.5,1933.5,17161.9,1933.5
4828,10/17/16 20:10,29,4,1750,6,1,43610.62,,18676.5,8172,15465.4,8172
4829,10/17/16 20:25,124,3,1375,8,1,20949.69,,15053,6952,15308.9,6952
4830,10/17/16 20:30,100,6,1600,8,2,25360.81,,15042.5,5838,30644.9,5838
4831,10/17/16 20:45,29,5,1500,6,1,33136.09,,20312.2,10642.5,16381.4,10642.5
4832,10/17/16 21:00,100,7,1600,8,2,64166.18,,22424,8156.5,37035.4,8156.5
4833,10/17/16 21:05,124,4,1375,8,1,13281.85,,11672,5413.5,10698.2,5413.5
4834,10/17/16 21:20,29,6,1000,6,1,35053.73,,23020.1,8895,15785.9,8895
4835,10/17/16 21:30,100,8,2000,8,2,39890.11,,16692,6735,34417.4,6735
4836,10/17/16 21:40,124,5,1100,8,1,26762.9,,17494.5,8541.5,13671.3,8541.5
4837,10/17/16 21:55,29,7,1280,6,1,36071.64,,36498.5,15737,23723.5,15737
4838,10/17/16 22:00,100,9,1100,8,2,26726.72,,18271.5,4384,35974.3,4384
4839,10/17/16 22:15,124,6,1100,8,1,36504.95,,25099,8839,20194.9,8839
4840,10/17/16 22:35,29,8,1450,6,1,45658.71,,43914,16084.6,26093.2,16084.6
4841,10/17/16 22:50,124,7,1200,8,1,40118.03,,22133,6976.5,19331.2,6976.5
4842,10/18/16 17:30,9,1,1400,5,1,116696.9,,22606,11392.5,66501.4,11392.5
4843,10/18/16 18:00,9,2,2400,5,1,140409.05,,34379,16203,76609.2,16203
4844,10/18/16 18:08,125,1,2200,5,1,24417.74,,6835.5,2440.5,9703.54,2440.5
4845,10/18/16 18:35,9,3,1500,5,1,203907.91,,38556,20657.5,98498.2,20657.5
4846,10/18/16 18:43,125,2,1400,5,1,43129.66,,12670.5,4067.5,13036.6,4067.5
4847,10/18/16 18:55,17,1,1400,10,1,94225.42,,33105,13811.5,20326,13811.5
4848,10/18/16 19:03,42,1,900,5,1,57757.8,,9655,2333,15286.3,2333
4849,10/18/16 19:10,9,4,1700,5,1,190532.95,,41465,18756.5,98117.2,18756.5
4850,10/18/16 19:18,125,3,1400,5,1,25198.27,,10143,3247.5,10008.6,3247.5
4851,10/18/16 19:30,17,2,1400,10,1,99478.6,,36048.5,15829.5,24135.3,15829.5
4852,10/18/16 19:38,42,2,1200,5,1,47200.24,,13240,2726.5,13828.6,2726.5
4853,10/18/16 19:45,9,5,1200,5,1,216749.63,,45136.5,20635,115681,20635
4854,10/18/16 19:53,125,4,1050,5,1,24299.99,,16486.5,5417.5,15659.7,5417.5
4855,10/18/16 20:05,17,3,2400,10,1,100350.72,,31249.5,13007,22395.6,13007
4856,10/18/16 20:13,42,3,2200,5,1,37884.38,,17596,6087,16709.9,6087
4857,10/18/16 20:20,9,6,2200,5,1,274815.31,,67353.5,31611,146842,31611
4858,10/18/16 20:28,125,5,1200,5,1,30423.36,,12843.5,4033.5,15129,4033.5
4859,10/18/16 20:40,17,4,1200,10,1,109328.19,,45248,14005,30216.2,14005
4860,10/18/16 20:50,42,4,1800,5,1,53008.11,,17731.5,3931,17247.6,3931
4861,10/18/16 21:00,9,7,2400,5,1,207334.65,,103165,32514,249185,32514
4862,10/18/16 21:08,125,6,1600,5,1,62076.85,,20777.5,6633.5,23678.4,6633.5
4863,10/18/16 21:20,17,5,1000,10,1,94958.82,,57086.5,24467.5,37870.4,24467.5
4864,10/18/16 21:30,42,5,1200,5,1,86645.49,,32030.5,9968,31069.2,9968
4865,10/18/16 21:40,9,8,1200,5,1,171185.77,,82499.5,37028,149848,37028
4866,10/18/16 21:48,125,7,1050,5,1,78914.71,,19420.5,6886.5,17847.9,6886.5
4867,10/18/16 21:55,142,1,1600,5,1,51390.28,,13646,5218.5,25438.2,5218.5
4868,10/18/16 22:00,17,6,1600,10,1,99679.67,,52990,22596,29414.6,22596
4869,10/18/16 22:10,42,6,1200,5,1,62141.94,,30338,10092,28632.5,10092
4870,10/18/16 22:20,9,9,1200,5,1,209679.9,,68900,28906,170757,28906
4871,10/18/16 22:28,125,8,1400,5,1,36705.06,,22093.5,7828.5,23051.5,7828.5
4872,10/18/16 22:35,142,2,1500,5,1,68869.64,,18171.5,6352,26909.8,6352
4873,10/18/16 22:40,17,7,1400,10,1,59130.54,,60592.5,24609,30344.8,24609
4874,10/18/16 22:50,42,7,1400,5,1,45812.07,,36973,12613.5,28994,12613.5
4875,10/18/16 23:10,142,3,1100,5,1,50149.15,,17289,6344,29778.8,6344
4876,10/18/16 23:25,48,1,1200,6,1,10786.45,,6408.5,2518.5,11901.2,2518.5
4877,10/18/16 23:45,142,4,1000,5,1,52108.93,,19577.5,7522.5,33529.3,7522.5
4878,10/19/16 0:05,48,2,1200,6,1,23709.94,,12314.5,3935.5,13847.9,3935.5
4879,10/19/16 0:20,142,5,1200,5,1,45504.61,,18019.5,7836.5,38266.1,7836.5
4880,10/19/16 0:40,48,3,1200,6,1,25399.44,,4512,1896,6876.97,1896
4881,10/19/16 1:00,142,6,1800,5,1,30361.16,,18195.5,7319,38984.6,7319
4882,10/19/16 1:20,48,4,1400,6,1,49248.91,,4988,1384,8309.85,1384
4883,10/19/16 1:40,142,7,1400,5,1,50975.4,,21786,7338,48058.2,7338
4884,10/19/16 2:00,48,5,1400,6,1,22743.55,,4878,1084,6881.89,1084
4885,10/19/16 2:30,48,6,1200,6,1,31227.9,,5987.5,2249.5,7909.04,2249.5
4886,10/19/16 3:00,48,7,1600,6,1,18468.16,,4081,1620,6030.68,1620
4887,10/19/16 3:30,48,8,2100,6,1,30863.02,,4050,670.5,5979.83,670.5
4888,10/19/16 18:15,39,1,1100,5,1,19249.56,,11064,4191,11279.8,4191
4889,10/19/16 18:30,107,1,975,5,1,14841.34,,13430,6752,25155.8,6752
4890,10/19/16 18:35,71,1,1100,10,2,33746.59,,22990,4453.5,13694.5,4453.5
4891,10/19/16 18:50,39,2,1050,5,1,35178.29,,9336.5,4572.5,11869.8,4572.5
4892,10/19/16 19:00,107,2,975,5,1,75860.3,,19114.5,8105,32787,8105
4893,10/19/16 19:10,71,2,1300,10,2,59862.99,,19170,6057.5,12808.6,6057.5
4894,10/19/16 19:25,39,3,1560,5,1,39179.83,,10096.5,5041.5,10718.6,5041.5
4895,10/19/16 19:30,107,3,1200,5,1,35284.45,,17840,9253,31893.1,9253
4896,10/19/16 19:45,71,3,1400,10,2,50051.17,,29762.5,10827,20475,10827
4897,10/19/16 20:00,107,4,1600,5,1,41759.63,,22622.5,8832.5,33156.9,8832.5
4898,10/19/16 20:05,39,4,1050,5,1,17895.54,,9112,4262.5,6919.29,4262.5
4899,10/19/16 20:20,71,4,1400,10,2,55229.09,,40496.5,16359,26913.1,16359
4900,10/19/16 20:30,107,5,1600,5,1,21230.39,,20942.5,9928,35803,9928
4901,10/19/16 20:40,39,5,1200,5,1,25905.17,,15415.5,6561,15614.3,6561
4902,10/19/16 20:55,71,5,1300,10,2,73866.86,,33889,15200,25150.1,15200
4903,10/19/16 21:00,107,6,975,5,1,46361.31,,24439,9278.5,42218.9,9278.5
4904,10/19/16 21:15,39,6,1200,5,1,64080.63,,21052,6614.5,13304.2,6614.5
4905,10/19/16 21:25,79,1,1008,5,1,31671.82,,16217,5272.5,27455.8,5272.5
4906,10/19/16 21:30,107,7,1200,5,1,54191.62,,24884.5,10150,49093.8,10150
4907,10/19/16 21:35,71,6,1500,10,2,53700.22,,38435,18048.5,16633.2,18048.5
4908,10/19/16 21:50,39,7,1300,5,1,65593.83,,26774.5,8373,22997.3,8373
4909,10/19/16 22:00,107,8,1200,5,1,68917.87,,31154,12302.5,59312.8,12302.5
4910,10/19/16 22:05,79,2,1208,5,1,25831.05,,17786,5196,27171.2,5196
4911,10/19/16 22:15,71,7,1800,10,2,52528.12,,54504.5,19706.5,28696,19706.5
4912,10/19/16 22:40,79,3,1208,5,1,53603.41,,19688,6719.5,34861.1,6719.5
4913,10/19/16 23:00,32,1,1600,6,1,42835.67,,28224,13699,41715.2,13699
4914,10/19/16 23:15,79,4,1410,5,1,38675.79,,26721.5,9641.5,35978.3,9641.5
4915,10/19/16 23:30,32,2,1600,6,1,48630.84,,23571.5,10779,30632.6,10779
4916,10/19/16 23:45,79,5,2219,5,1,25401.27,,16213,7257.5,25372.4,7257.5
4917,10/20/16 0:00,32,3,2000,6,1,49890.73,,25546,12336.5,40502.4,12336.5
4918,10/20/16 0:15,79,6,1690,5,1,24957.71,,17576.5,4792.5,27881.1,4792.5
4919,10/20/16 0:30,32,4,2000,6,1,52562.76,,25390,5676,31542.8,5676
4920,10/20/16 0:45,79,7,1410,5,1,25112.33,,18409.5,6170,36037.3,6170
4921,10/20/16 1:00,32,5,1400,6,1,60373.91,,29594,12670.5,44427.1,12670.5
4922,10/20/16 1:15,79,8,1410,5,1,46935.58,,17715,4967,34145.1,4967
4923,10/20/16 1:30,32,6,1600,6,1,48483.64,,31204,16138,51176,16138
4924,10/20/16 2:00,32,7,1200,6,1,68242.82,,31800,13344,53856.6,13344
4925,10/20/16 2:30,32,8,1400,6,1,66580.81,,35236,15893,56432.4,15893
4926,10/20/16 18:00,60,1,1005,5,1,28205.38,,15434,7083.5,14810.3,7083.5
4927,10/20/16 18:15,91,1,1600,5,1,28841.5,,10770.5,1943.5,11838.5,1943.5
4928,10/20/16 18:30,129,1,1000,5,3,22387.3,,11576,5271,25591.7,5271
4929,10/20/16 18:35,60,2,1255,5,1,17366.66,,13335.5,6218.5,11954.5,6218.5
4930,10/20/16 18:43,30,1,1200,5,1,22092.99,,10704.5,3507,13714,3507
4931,10/20/16 18:50,91,2,2000,5,1,21582.35,,7127.5,1826.5,6112.11,1826.5
4932,10/20/16 19:00,129,2,1200,5,3,61382.14,,11946,5474,26864.5,5474
4933,10/20/16 19:10,60,3,1408,5,1,27714.77,,17367.5,6743,10098.8,6743
4934,10/20/16 19:18,30,2,1020,5,1,26902.79,,13788.5,4449.5,14967.4,4449.5
4935,10/20/16 19:25,91,3,1300,5,1,21768.16,,3828.5,14.5,4697.04,14.5
4936,10/20/16 19:30,129,3,1200,5,3,37018.72,,14407,6420.5,29709.1,6420.5
4937,10/20/16 19:35,132,1,1000,5,2,21113.39,,6072,1911,7691.47,1911
4938,10/20/16 19:50,60,4,1610,5,1,27480.29,,18862,6582,16141.4,6582
4939,10/20/16 19:57,30,3,1350,5,1,24343.69,,10589,2451,12585.5,2451
4940,10/20/16 20:00,129,4,1500,5,3,13055.41,,11173,4707,28323,4707
4941,10/20/16 20:05,91,4,1200,5,1,20269.65,,10420,3057.5,12602.4,3057.5
4942,10/20/16 20:12,132,2,1390,5,2,27176.16,,9156,3404,11328.8,3404
4943,10/20/16 20:25,60,5,1255,5,1,16092.43,,25043.8,10149.5,23064.7,10149.5
4944,10/20/16 20:30,129,5,2050,5,3,25925.62,,11356,4948.5,22859.5,4948.5
4945,10/20/16 20:35,30,4,1710,5,1,20830.92,,13971.7,4952.5,13480.1,4952.5
4946,10/20/16 20:45,91,5,1000,5,1,22606.49,,18371.5,5916.5,23425.1,5916.5
4947,10/20/16 20:51,132,3,1210,5,2,29943.96,,22808.2,8500.65,17833.2,8500.65
4948,10/20/16 21:00,129,6,1000,5,3,51568.87,,16474.5,3877.5,29917,3877.5
4949,10/20/16 21:05,60,6,1255,5,1,32402.39,,26483.4,10142.5,24267.9,10142.5
4950,10/20/16 21:12,30,5,1350,5,1,30476.64,,20491.5,8545.05,13055.1,8545.05
4951,10/20/16 21:25,91,6,1300,5,1,50427.45,,20380.5,6944.5,23011.3,6944.5
4952,10/20/16 21:30,129,7,1200,5,3,41355.59,,20848,8557,36865.6,8557
