id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
4109,2016-10-01 20:40:00,132,4,1000,3,2,22045.64,,26191.0,8914.0,34713.4,8914.0
4110,2016-10-01 20:45:00,40,4,1200,5,1,19910.87,,14734.0,5466.0,16027.2,5466.0
4111,2016-10-01 20:50:00,31,5,1350,4,1,2119.46,,5227.0,1875.5,7457.25,1875.5
4112,2016-10-01 20:55:00,77,7,2000,5,2,658550.37,,205476.0,87083.5,301183.0,87083.5
4113,2016-10-01 21:00:00,117,6,1400,10,1,13275.41,,23629.0,9662.0,12912.2,9662.0
4114,2016-10-01 21:05:00,116,6,1200,6,1,21311.83,,13140.0,3748.5,25996.6,3748.5
4115,2016-10-01 21:10:00,55,1,1200,10,1,17123.96,,13594.0,3941.5,21017.5,3941.5
4116,2016-10-01 21:20:00,132,5,1390,3,2,53616.15,,27958.0,8190.0,27446.3,8190.0
4117,2016-10-01 21:25:00,40,5,1000,5,1,63333.13,,25861.0,7514.5,23768.0,7514.5
4118,2016-10-01 21:30:00,31,6,1350,4,1,22069.3,,6345.0,0.0,4608.32,0.0
4119,2016-10-01 21:35:00,77,8,1400,5,2,326343.06,,158562.0,73607.0,262193.0,73607.0
4120,2016-10-01 21:40:00,117,7,1250,10,1,6708.71,,21483.0,8633.0,16294.0,8633.0
4121,2016-10-01 21:45:00,116,7,1600,6,1,65091.13,,31678.5,9312.0,60679.8,9312.0
4122,2016-10-01 21:50:00,55,2,1100,10,1,14345.41,,12882.5,2087.0,19020.4,2087.0
4123,2016-10-01 22:00:00,132,6,1000,3,2,38365.82,,30432.5,8672.5,27470.7,8672.5
4124,2016-10-01 22:05:00,40,6,1400,5,1,39146.27,,17997.0,2846.5,14103.7,2846.5
4125,2016-10-01 22:10:00,31,7,1150,4,1,9017.38,,8972.5,1376.5,7139.69,1376.5
4126,2016-10-01 22:15:00,77,9,1400,5,2,531552.01,,195240.0,79818.0,295122.0,79818.0
4127,2016-10-01 22:25:00,116,8,1600,6,1,42356.88,,39910.5,12850.0,61738.2,12850.0
4128,2016-10-01 22:30:00,55,3,1100,10,1,11268.9,,13202.0,3367.0,24127.8,3367.0
4129,2016-10-01 22:40:00,132,7,1210,3,2,39403.1,,26056.0,5762.5,27715.3,5762.5
4130,2016-10-01 22:45:00,40,7,1400,5,1,30030.09,,31213.0,8919.0,25805.1,8919.0
4131,2016-10-01 23:10:00,55,4,1400,10,1,14433.54,,25257.0,7895.5,33671.0,7895.5
4132,2016-10-01 23:50:00,55,5,1300,10,1,16675.41,,17104.5,6280.0,31143.0,6280.0
4133,2016-10-02 00:30:00,55,6,1760,10,1,10611.01,,14079.0,6375.0,29591.9,6375.0
4134,2016-10-02 01:10:00,55,7,1600,10,1,23128.13,,15144.5,6665.0,36727.3,6665.0
4135,2016-10-02 18:00:00,29,1,1280,5,2,17556.17,,18679.0,8703.5,9571.85,8703.5
4136,2016-10-02 18:15:00,17,1,1600,10,1,56537.79,,30646.5,6701.5,12775.4,6701.5
4137,2016-10-02 18:22:00,66,1,1200,5,2,19372.4,,18411.0,7955.0,9586.32,7955.0
4138,2016-10-02 18:30:00,1,1,1100,2,3,44260.19,,21699.5,8276.5,24628.2,8276.5
4139,2016-10-02 18:35:00,29,2,1280,5,2,21605.82,,23365.0,10947.1,8774.7,10947.1
4140,2016-10-02 18:42:00,137,1,1200,1,3,28259.45,,8356.0,1568.5,3625.51,1568.5
4141,2016-10-02 18:50:00,17,2,1300,10,1,60797.52,,48913.5,21888.0,23156.9,21888.0
4142,2016-10-02 18:57:00,66,2,1200,5,2,45037.74,,22978.5,8243.0,11850.3,8243.0
4143,2016-10-02 19:00:00,1,2,1000,2,3,6332.43,,12904.0,6337.0,17960.8,6337.0
4144,2016-10-02 19:10:00,29,3,1000,5,2,24552.82,,25199.5,10596.0,10635.7,10596.0
4145,2016-10-02 19:17:00,137,2,1100,1,3,12324.69,,8062.5,3277.5,6052.61,3277.5
4146,2016-10-02 19:25:00,17,3,1300,10,1,64720.09,,45751.5,22881.0,19417.5,22881.0
4147,2016-10-02 19:30:00,1,3,1200,2,3,5917.58,,14654.0,7495.5,18024.6,7495.5
4148,2016-10-02 19:37:00,66,3,1000,5,2,54331.82,,22744.5,8439.0,13118.9,8439.0
4149,2016-10-02 19:45:00,29,4,1000,5,2,35227.62,,27532.5,11420.5,17722.3,11420.5
4150,2016-10-02 19:52:00,137,3,1350,1,3,19156.05,,14868.0,5174.5,7896.62,5174.5
4151,2016-10-02 20:00:00,1,4,1400,2,3,52140.68,,20210.0,7604.5,25453.5,7604.5
4152,2016-10-02 20:05:00,17,4,1000,10,1,78038.71,,52314.0,13456.5,17690.2,13456.5
4153,2016-10-02 20:12:00,66,4,1000,5,2,22617.64,,25988.0,7279.0,11915.1,7279.0
4154,2016-10-02 20:20:00,29,5,1450,5,2,20395.51,,23909.0,12219.5,9598.44,12219.5
4155,2016-10-02 20:27:00,137,4,2050,1,3,21341.39,,16257.0,4391.0,6384.4,4391.0
4156,2016-10-02 20:30:00,1,5,1600,2,3,13768.81,,18417.5,9235.5,23226.6,9235.5
4157,2016-10-02 20:40:00,17,5,2200,10,1,85640.95,,59306.0,29534.3,23687.6,29534.3
4158,2016-10-02 20:47:00,66,5,1000,5,2,30687.02,,19450.5,3874.0,10065.4,3874.0
4159,2016-10-02 20:57:00,29,6,1280,5,2,24299.5,,36891.0,16344.0,18850.1,16344.0
4160,2016-10-02 21:00:00,1,6,1200,2,3,11565.8,,18062.0,5648.5,20115.7,5648.5
4161,2016-10-02 21:07:00,137,5,1350,1,3,13592.57,,13913.5,3067.0,5961.7,3067.0
4162,2016-10-02 21:15:00,17,6,1000,10,1,58709.79,,70091.5,35416.0,30302.0,35416.0
4163,2016-10-02 21:27:00,66,6,1200,5,2,82026.37,,31861.0,10575.0,17223.9,10575.0
4164,2016-10-02 21:30:00,1,7,1000,2,3,16702.01,,14018.5,3865.0,17156.6,3865.0
4165,2016-10-02 21:40:00,29,7,1280,5,2,51944.3,,45185.5,19696.5,18302.4,19696.5
4166,2016-10-02 21:47:00,137,6,1600,1,3,40148.71,,22600.5,6786.5,13502.3,6786.5
4167,2016-10-02 21:55:00,17,7,1400,10,1,95332.66,,84508.0,34442.0,39547.4,34442.0
4168,2016-10-02 22:00:00,1,8,1400,2,3,40413.72,,21790.5,8864.5,32593.5,8864.5
4169,2016-10-02 22:10:00,66,7,1200,5,2,59889.34,,29208.0,10483.5,20126.2,10483.5
4170,2016-10-02 22:20:00,29,8,900,5,2,53158.58,,38658.5,16703.5,19174.4,16703.5
4171,2016-10-02 22:27:00,137,7,1350,1,3,35609.43,,25301.5,7224.0,18485.5,7224.0
4172,2016-10-02 22:35:00,17,8,1400,10,1,107710.11,,97841.0,37920.0,40693.8,37920.0
4173,2016-10-02 22:50:00,66,8,1600,5,2,68718.6,,42698.0,10001.5,27310.4,10001.5
4174,2016-10-03 18:00:00,8,1,1200,5,1,12583.63,,18104.5,10919.5,15022.3,10919.5
4175,2016-10-03 18:35:00,8,2,1200,5,1,13162.65,,21099.5,11385.0,15958.0,11385.0
4176,2016-10-03 19:10:00,8,3,1600,5,1,25277.4,,23127.5,13971.5,20793.0,13971.5
4177,2016-10-03 19:45:00,8,4,1600,5,1,19465.51,,25261.0,14690.5,21370.4,14690.5
4178,2016-10-03 20:20:00,8,5,1200,5,1,34730.3,,28865.0,13494.5,25956.3,13494.5
4179,2016-10-03 20:55:00,8,6,1200,5,1,21723.65,,35695.5,17626.5,28395.8,17626.5
4180,2016-10-03 21:35:00,8,7,1200,5,1,47862.22,,48811.5,22161.5,36768.1,22161.5
4181,2016-10-03 22:15:00,8,8,1400,5,1,29997.71,,44948.5,18506.5,36107.8,18506.5
4182,2016-10-03 22:50:00,8,9,1400,5,1,38274.81,,42287.5,15777.0,34209.7,15777.0
4183,2016-10-04 18:30:00,80,1,2053,2,2,100589.93,,21132.0,8991.0,33118.8,8991.0
4184,2016-10-04 18:45:00,67,1,1250,10,1,103251.88,,32674.0,8289.0,20945.6,8289.0
4185,2016-10-04 19:00:00,80,2,1400,2,2,69761.81,,13915.0,4096.0,20810.4,4096.0
4186,2016-10-04 19:05:00,42,1,1400,6,1,38727.74,,15820.0,4806.5,14891.1,4806.5
4187,2016-10-04 19:20:00,67,2,1550,10,1,108377.31,,37188.0,9457.5,22705.8,9457.5
4188,2016-10-04 19:30:00,80,3,1200,2,2,47217.29,,16436.0,6714.5,26634.3,6714.5
4189,2016-10-04 19:40:00,42,2,1400,6,1,65470.9,,15856.0,5375.5,17101.3,5375.5
4190,2016-10-04 19:55:00,67,3,1550,10,1,83970.27,,47148.5,19902.5,31537.5,19902.5
4191,2016-10-04 20:00:00,80,4,1100,2,2,57486.84,,10742.0,3617.5,20079.7,3617.5
4192,2016-10-04 20:15:00,42,3,1200,6,1,91554.59,,23532.0,3854.0,16541.6,3854.0
4193,2016-10-04 20:30:00,80,5,1200,2,2,63683.13,,22742.5,6392.0,31346.5,6392.0
4194,2016-10-04 20:35:00,67,4,1250,10,1,53350.08,,43807.5,20630.0,30414.1,20630.0
4195,2016-10-04 20:50:00,42,4,1200,6,1,68593.22,,28501.5,10591.0,22214.1,10591.0
4196,2016-10-04 21:00:00,80,6,1400,2,2,95060.48,,20319.0,10099.0,43662.8,10099.0
4197,2016-10-04 21:10:00,67,5,1900,10,1,72935.43,,36891.0,18987.0,25142.6,18987.0
4198,2016-10-04 21:18:00,13,1,2200,5,1,37002.85,,9270.0,1923.0,13265.3,1923.0
4199,2016-10-04 21:25:00,42,5,1400,6,1,35982.61,,19071.0,4494.0,13681.1,4494.0
4200,2016-10-04 21:30:00,80,7,1700,2,2,51772.79,,31302.0,14215.0,41983.1,14215.0
4201,2016-10-04 21:45:00,67,6,1100,10,1,125809.27,,62962.0,25921.5,34062.6,25921.5
4202,2016-10-04 21:53:00,13,2,2200,5,1,36217.28,,11129.5,3886.0,17295.1,3886.0
4203,2016-10-04 22:00:00,80,8,2053,2,2,84257.84,,35613.0,15847.5,52967.2,15847.5
4204,2016-10-04 22:05:00,42,6,1800,6,1,47215.93,,20175.0,7161.5,15604.5,7161.5
4205,2016-10-04 22:25:00,67,7,1100,10,1,123541.81,,87209.5,30648.0,49660.8,30648.0
4206,2016-10-04 22:33:00,13,3,1300,5,1,29466.51,,17713.0,6822.5,22498.6,6822.5
4207,2016-10-04 22:45:00,42,7,1400,6,1,94929.05,,43237.5,15467.5,33501.3,15467.5
4208,2016-10-04 23:10:00,13,4,1100,5,1,45108.69,,23010.0,7960.0,27315.7,7960.0
4209,2016-10-04 23:25:00,48,1,1200,8,2,15854.42,,7743.0,2651.0,10295.6,2651.0
4210,2016-10-04 23:45:00,13,5,1100,5,1,47161.33,,12251.5,3451.5,23215.1,3451.5
4211,2016-10-05 00:05:00,48,2,1200,8,2,36830.86,,5620.5,1388.5,8110.52,1388.5
4212,2016-10-05 00:25:00,13,6,1100,5,1,18253.37,,12960.5,5467.5,25779.8,5467.5
4213,2016-10-05 00:45:00,48,3,1200,8,2,22120.71,,7994.5,2672.5,10407.5,2672.5
4214,2016-10-05 01:05:00,13,7,1600,5,1,22734.51,,17255.5,5559.5,28467.6,5559.5
4215,2016-10-05 01:25:00,48,4,1100,8,2,25572.81,,6360.0,1351.5,7642.32,1351.5
4216,2016-10-05 01:40:00,13,8,1400,5,1,11734.42,,16351.0,5945.5,34137.3,5945.5
4217,2016-10-05 02:00:00,48,5,1400,8,2,10520.18,,9090.0,3007.5,7564.25,3007.5
4218,2016-10-05 02:30:00,48,6,1200,8,2,12083.01,,4882.5,2690.0,7846.67,2690.0
4219,2016-10-05 03:00:00,48,7,2100,8,2,10971.6,,5178.0,2277.5,8324.3,2277.5
4220,2016-10-05 03:30:00,48,8,1600,8,2,15131.43,,5463.0,2849.0,8533.82,2849.0
4221,2016-10-05 18:20:00,101,1,1200,5,1,48491.7,,20363.5,4849.5,15321.5,4849.5
4222,2016-10-05 18:30:00,24,1,1300,3,1,41392.22,,16148.0,8113.5,29744.1,8113.5
4223,2016-10-05 18:55:00,101,2,1600,5,1,71173.71,,21808.0,6100.5,15285.7,6100.5
4224,2016-10-05 19:00:00,24,2,1100,3,1,52838.12,,15684.5,6886.0,36980.0,6886.0
4225,2016-10-05 19:15:00,26,1,1200,5,1,81601.65,,12242.0,3741.5,12785.7,3741.5
4226,2016-10-05 19:30:00,24,3,1600,3,1,79447.42,,23665.0,11515.0,40301.5,11515.0
4227,2016-10-05 19:35:00,101,3,1100,5,1,39947.44,,24031.5,7138.0,11911.5,7138.0
4228,2016-10-05 19:50:00,26,2,1000,5,1,39458.36,,9120.0,1776.5,8035.56,1776.5
4229,2016-10-05 20:00:00,24,4,1000,3,1,50119.88,,15638.5,2996.5,22549.6,2996.5
4230,2016-10-05 20:10:00,101,4,1600,5,1,45807.09,,37365.5,14547.0,21536.3,14547.0
4231,2016-10-05 20:25:00,26,3,1000,5,1,52657.46,,10494.0,1949.0,6603.17,1949.0
4232,2016-10-05 20:30:00,24,5,1100,3,1,57820.56,,30827.0,12761.0,53542.5,12761.0
4233,2016-10-05 20:45:00,101,5,1200,5,1,61751.41,,32216.5,15439.5,22523.0,15439.5
4234,2016-10-05 21:00:00,24,6,1600,3,1,111658.54,,26815.5,10703.5,36525.3,10703.5
4235,2016-10-05 21:05:00,26,4,1000,5,1,28698.63,,12419.0,4546.0,10851.1,4546.0
4236,2016-10-05 21:17:00,138,1,1100,10,1,42221.75,,11890.5,3736.0,15917.4,3736.0
4237,2016-10-05 21:25:00,101,6,1100,5,1,68816.47,,39108.0,18338.0,21830.3,18338.0
4238,2016-10-05 21:30:00,24,7,1500,3,1,89461.61,,34574.5,11995.5,52995.5,11995.5
4239,2016-10-05 21:45:00,26,5,1200,5,1,39204.61,,19526.0,6469.0,21517.2,6469.0
4240,2016-10-05 21:55:00,138,2,1300,10,1,41005.11,,11928.5,4309.0,15713.3,4309.0
4241,2016-10-05 22:00:00,24,8,1400,3,1,55723.85,,31455.0,11322.5,53354.7,11322.5
4242,2016-10-05 22:05:00,101,7,1100,5,1,70751.38,,49687.0,18496.4,27717.4,18496.4
4243,2016-10-05 22:20:00,26,6,1300,5,1,51526.12,,15191.5,2867.5,16733.9,2867.5
4244,2016-10-05 22:32:00,138,3,1100,10,1,38251.72,,11268.5,2079.5,20204.7,2079.5
4245,2016-10-05 22:40:00,101,8,1000,5,1,65579.68,,36275.0,7484.5,21046.8,7484.5
4246,2016-10-05 23:00:00,26,7,1400,5,1,31109.47,,24257.5,8162.5,21911.4,8162.5
4247,2016-10-05 23:07:00,138,4,1400,10,1,29068.02,,13058.5,4935.0,21486.6,4935.0
4248,2016-10-05 23:47:00,138,5,1300,10,1,24159.24,,13134.5,5099.5,21864.1,5099.5
4249,2016-10-06 00:25:00,138,6,1100,10,1,15514.4,,14879.0,6132.0,28343.6,6132.0
4250,2016-10-06 01:00:00,138,7,1200,10,1,29526.15,,16000.5,6168.0,43627.2,6168.0
4251,2016-10-06 18:20:00,91,1,2000,2,1,9179.44,,7835.5,2518.0,10023.5,2518.0
4252,2016-10-06 18:30:00,9,1,1300,4,2,30422.32,,11807.5,5673.5,24956.1,5673.5
4253,2016-10-06 18:35:00,111,1,1200,5,1,10469.71,,22589.5,10355.0,9794.92,10355.0
4254,2016-10-06 18:55:00,91,2,1600,2,1,32146.55,,15227.0,4156.0,15056.0,4156.0
4255,2016-10-06 19:00:00,9,2,1300,4,2,11806.32,,12109.5,6232.5,22807.4,6232.5
4256,2016-10-06 19:12:00,111,2,1200,5,1,39074.64,,26471.5,13254.5,12183.2,13254.5
4257,2016-10-06 19:20:00,30,1,1690,5,1,22961.47,,14076.5,4751.0,13688.6,4751.0
4258,2016-10-06 19:30:00,9,3,1100,4,2,16059.25,,16519.5,7641.5,25484.7,7641.5
4259,2016-10-06 19:35:00,91,3,1400,2,1,8669.96,,12123.0,2646.5,11700.8,2646.5
4260,2016-10-06 19:50:00,111,3,1000,5,1,38761.07,,25656.5,10341.5,13951.4,10341.5
4261,2016-10-06 19:57:00,30,2,1350,5,1,33911.96,,12517.5,4324.0,13610.4,4324.0
4262,2016-10-06 20:00:00,9,4,1300,4,2,20426.15,,7703.0,2630.0,17893.9,2630.0
4263,2016-10-06 20:10:00,91,4,1400,2,1,14442.7,,12184.5,4805.5,13404.9,4805.5
4264,2016-10-06 20:25:00,111,4,1200,5,1,45469.32,,42701.3,21808.6,20716.8,21808.6
4265,2016-10-06 20:30:00,9,5,1100,4,2,13392.23,,14927.0,6463.5,28306.9,6463.5
4266,2016-10-06 20:35:00,30,3,1010,5,1,21470.04,,11278.5,4528.5,10589.0,4528.5
4267,2016-10-06 20:50:00,91,5,1000,2,1,49178.59,,23390.7,6784.66,12772.4,6784.66
4268,2016-10-06 21:00:00,9,6,2000,4,2,46765.29,,18720.0,9634.5,39275.2,9634.5
4269,2016-10-06 21:05:00,111,5,1200,5,1,38672.93,,59446.6,24861.4,20364.2,24861.4
4270,2016-10-06 21:15:00,30,4,1200,5,1,41151.02,,19186.5,6351.0,23270.3,6351.0
4271,2016-10-06 21:25:00,91,6,1400,2,1,48439.0,,36184.6,11722.0,29769.5,11722.0
4272,2016-10-06 21:30:00,9,7,1100,4,2,24692.45,,14650.5,5273.5,29953.7,5273.5
4273,2016-10-06 21:45:00,111,6,1500,5,1,40183.51,,65991.4,33834.8,35398.0,33834.8
4274,2016-10-06 21:55:00,30,5,1010,5,1,47501.01,,16714.5,5074.5,18981.5,5074.5
4275,2016-10-06 22:00:00,9,8,1300,4,2,27023.73,,18961.5,7208.0,42970.6,7208.0
4276,2016-10-06 22:05:00,91,7,1200,2,1,38424.73,,36960.2,12399.1,23651.4,12399.1
4277,2016-10-06 22:25:00,111,7,2000,5,1,56630.36,,114641.0,44244.7,49079.6,44244.7
4278,2016-10-06 22:35:00,30,6,1350,5,1,38489.82,,20118.0,6789.5,17980.8,6789.5
4279,2016-10-06 22:45:00,91,8,1200,2,1,26036.16,,29793.2,10489.9,24947.4,10489.9
4280,2016-10-06 23:05:00,111,8,1100,5,1,60849.97,,64654.2,25109.3,35472.8,25109.3
4281,2016-10-06 23:15:00,30,7,1690,5,1,30224.93,,14750.0,4087.5,13381.4,4087.5
4282,2016-10-06 23:30:00,3,1,2080,6,1,59669.85,,30555.0,13054.0,40647.4,13054.0
4283,2016-10-07 00:00:00,3,2,1400,6,1,105141.49,,38951.8,15667.5,50231.7,15667.5
4284,2016-10-07 00:30:00,3,3,1600,6,1,49266.16,,38273.1,17322.9,47790.0,17322.9
4285,2016-10-07 01:00:00,3,4,1200,6,1,110889.45,,42417.8,16283.5,52624.1,16283.5
4286,2016-10-07 01:30:00,3,5,1200,6,1,69874.02,,46127.2,18853.4,57316.2,18853.4
4287,2016-10-07 02:00:00,3,6,2080,6,1,89252.43,,67563.8,26495.5,76639.9,26495.5
4288,2016-10-07 02:30:00,3,7,1400,6,1,53536.22,,32998.5,13123.0,60474.2,13123.0
4289,2016-10-07 03:00:00,3,8,1000,6,1,50091.11,,29321.5,12557.5,81815.9,12557.5
4290,2016-10-07 17:20:00,36,1,1000,10,1,113901.4,,69064.5,31908.5,126826.0,31908.5
4291,2016-10-07 17:30:00,32,1,2500,6,1,38931.53,,17573.0,5736.5,28214.3,5736.5
4292,2016-10-07 17:35:00,76,1,1000,10,1,74734.0,,82724.0,33534.5,35528.6,33534.5
4293,2016-10-07 17:40:00,139,1,1175,10,1,24983.97,,6126.5,796.0,7157.0,796.0
4294,2016-10-07 17:55:00,36,2,2400,10,1,358025.19,,93718.0,24107.5,171996.0,24107.5
4295,2016-10-07 18:10:00,32,2,1400,6,1,42842.43,,28365.0,9803.5,43315.8,9803.5
4296,2016-10-07 18:15:00,76,2,1400,10,1,223241.23,,120890.0,52227.0,53274.0,52227.0
4297,2016-10-07 18:19:00,139,2,1175,10,1,4475.86,,4430.0,1554.0,6679.5,1554.0
4298,2016-10-07 18:20:00,44,1,1000,7,1,7615.1,,7491.5,2472.5,5767.75,2472.5
4299,2016-10-07 18:24:00,14,1,1050,5,1,14782.58,,26581.5,9916.5,19110.4,9916.5
4300,2016-10-07 18:30:00,36,3,1200,10,1,334762.29,,121874.0,69257.5,221523.0,69257.5
4301,2016-10-07 18:34:00,61,1,1600,10,1,9501.91,,20753.5,7429.0,11065.2,7429.0
4302,2016-10-07 18:38:00,41,1,2016,7,1,103060.49,,22076.5,4171.0,24974.7,4171.0
4303,2016-10-07 18:42:00,42,1,1400,5,1,26140.27,,9468.5,2067.5,7650.83,2067.5
4304,2016-10-07 18:46:00,32,3,1000,6,1,42079.24,,17699.0,5854.0,33825.4,5854.0
4305,2016-10-07 18:50:00,76,3,1600,10,1,150355.8,,147405.0,67129.0,63832.5,67129.0
4306,2016-10-07 18:53:00,44,2,1000,7,1,2720.51,,5828.0,2289.5,7046.93,2289.5
4307,2016-10-07 18:54:00,139,3,1550,10,1,8310.09,,2949.5,1505.5,7802.5,1505.5
4308,2016-10-07 18:57:00,14,2,1615,5,1,35213.03,,49160.5,22393.5,28589.7,22393.5
4309,2016-10-07 19:01:00,111,1,1000,5,1,12254.0,,11966.5,4423.0,6588.62,4423.0
4310,2016-10-07 19:05:00,36,4,1400,10,1,510059.82,,166652.0,73954.0,292936.0,73954.0
4311,2016-10-07 19:09:00,61,2,2400,10,1,16223.41,,16284.0,4651.0,6628.83,4651.0
4312,2016-10-07 19:11:00,140,1,800,8,1,5156.4,,3535.5,775.5,2634.5,775.5
4313,2016-10-07 19:13:00,41,2,1200,7,1,36904.69,,24311.0,5579.0,24869.1,5579.0
4314,2016-10-07 19:17:00,42,2,1200,5,1,27488.12,,8101.5,1953.0,7042.65,1953.0
4315,2016-10-07 19:21:00,32,4,1600,6,1,34140.31,,21403.5,6886.0,38000.1,6886.0
4316,2016-10-07 19:25:00,76,4,1600,10,1,108149.9,,151010.0,82658.5,77262.5,82658.5
4317,2016-10-07 19:28:00,44,3,1600,7,1,7142.67,,6077.5,2531.0,4906.4,2531.0
4318,2016-10-07 19:30:00,139,4,1550,10,1,12363.39,,3874.5,1202.0,9214.9,1202.0
4319,2016-10-07 19:32:00,14,3,1200,5,1,80501.0,,42593.0,18954.5,26560.4,18954.5
4320,2016-10-07 19:36:00,111,2,1000,5,1,11381.21,,11364.0,4815.5,4701.49,4815.5
4321,2016-10-07 19:38:00,39,1,1300,5,1,6628.7,,3365.5,1032.0,2608.0,1032.0
4322,2016-10-07 19:40:00,36,5,1200,10,1,414400.87,,195953.0,97393.0,342722.0,97393.0
4323,2016-10-07 19:44:00,61,3,1000,10,1,18659.93,,23495.5,7010.5,10519.0,7010.5
4324,2016-10-07 19:46:00,140,2,1200,8,1,1117.98,,6349.0,1649.0,5400.0,1649.0
4325,2016-10-07 19:48:00,41,3,1513,7,1,55417.21,,26037.0,6459.5,22918.5,6459.5
4326,2016-10-07 19:52:00,42,3,1800,5,1,7582.34,,10348.5,4049.0,9941.21,4049.0
4327,2016-10-07 19:56:00,32,5,1600,6,1,23435.86,,16650.0,5777.5,32758.8,5777.5
4328,2016-10-07 20:00:00,76,5,2000,10,1,176827.76,,161862.0,72797.9,75378.9,72797.9
4329,2016-10-07 20:03:00,44,4,1600,7,1,4829.8,,8191.0,3031.5,7138.98,3031.5
4330,2016-10-07 20:05:00,139,5,2000,10,1,2545.1,,3416.0,860.5,7743.0,860.5
4331,2016-10-07 20:07:00,14,4,1615,5,1,20385.8,,46771.5,18504.5,28848.6,18504.5
4332,2016-10-07 20:11:00,111,3,1500,5,1,2309.97,,4907.0,2984.5,2925.98,2984.5
4333,2016-10-07 20:13:00,39,2,1100,5,1,149.97,,841.5,257.5,276.0,257.5
4334,2016-10-07 20:15:00,36,6,2000,10,1,,,,,,
4335,2016-10-07 20:19:00,61,4,1200,10,1,13740.51,,21616.5,8206.5,12960.1,8206.5
4336,2016-10-07 20:21:00,140,3,1200,8,1,6219.78,,7624.5,2230.0,6006.8,2230.0
4337,2016-10-07 20:23:00,41,4,1600,7,1,50063.25,,31966.5,11771.5,32665.9,11771.5
4338,2016-10-07 20:27:00,42,4,900,5,1,7627.37,,7839.5,2814.0,8585.55,2814.0
4339,2016-10-07 20:31:00,32,6,1400,6,1,18719.03,,17523.0,5800.5,34216.6,5800.5
4340,2016-10-07 20:35:00,76,6,1400,10,1,157638.37,,220786.0,92302.0,82977.2,92302.0
4341,2016-10-07 20:36:00,46,1,1300,4,1,4034.67,,2491.5,460.5,2591.0,460.5
4342,2016-10-07 20:38:00,44,5,1200,7,1,8321.18,,5879.5,1741.0,5289.36,1741.0
4343,2016-10-07 20:40:00,139,6,2000,10,1,2405.93,,3583.0,1142.5,13852.0,1142.5
4344,2016-10-07 20:42:00,14,5,1200,5,1,57893.89,,65911.5,21622.0,42799.8,21622.0
4345,2016-10-07 20:46:00,111,4,1800,5,1,4733.49,,14461.0,6055.5,8323.29,6055.5
4346,2016-10-07 20:48:00,39,3,1050,5,1,4396.19,,3371.5,376.5,1503.5,376.5
4347,2016-10-07 20:50:00,36,7,1600,10,1,432756.71,,270656.0,149777.0,408267.0,149777.0
4348,2016-10-07 20:54:00,61,5,1200,10,1,8002.18,,17359.0,7302.5,7206.17,7302.5
4349,2016-10-07 20:56:00,140,4,1350,8,1,3329.37,,5495.5,1445.0,3831.5,1445.0
4350,2016-10-07 20:58:00,41,5,1200,7,1,56720.12,,40940.0,14362.0,44887.2,14362.0
4351,2016-10-07 21:02:00,42,5,1200,5,1,17784.85,,9372.5,3113.0,5868.47,3113.0
4352,2016-10-07 21:06:00,32,7,1400,6,1,15762.47,,17507.0,5599.0,29854.5,5599.0
4353,2016-10-07 21:10:00,76,7,2000,10,1,421849.36,,325830.0,121528.0,159133.0,121528.0
4354,2016-10-07 21:16:00,46,2,1200,4,1,26764.89,,16725.4,1986.0,15580.7,1986.0
4355,2016-10-07 21:18:00,44,6,1200,7,1,12219.75,,21941.0,6710.5,18835.5,6710.5
4356,2016-10-07 21:20:00,139,7,1175,10,1,9759.69,,6337.5,1876.0,13325.0,1876.0
4357,2016-10-07 21:22:00,14,6,1200,5,1,97330.29,,70056.0,29146.5,51017.1,29146.5
4358,2016-10-07 21:26:00,111,5,2000,5,1,16632.14,,17209.0,6412.5,10803.6,6412.5
4359,2016-10-07 21:26:00,39,4,1100,5,1,7423.91,,5855.5,1130.5,3539.0,1130.5
4360,2016-10-07 21:30:00,36,8,1600,10,1,687121.63,,329140.0,157779.0,501422.0,157779.0
4361,2016-10-07 21:34:00,61,6,1400,10,1,27896.03,,22939.0,8384.5,9757.39,8384.5
4362,2016-10-07 21:36:00,140,5,1500,8,1,3831.58,,6340.5,1866.0,4833.5,1866.0
4363,2016-10-07 21:38:00,41,6,1050,7,1,32462.4,,37640.5,15296.0,32961.3,15296.0
4364,2016-10-07 21:42:00,42,6,1800,5,1,4641.41,,11924.0,3842.5,8822.42,3842.5
4365,2016-10-07 21:46:00,32,8,1000,6,1,28506.73,,20195.0,6055.0,38086.1,6055.0
4366,2016-10-07 21:50:00,76,8,1600,10,1,233392.53,,267538.0,103174.0,128496.0,103174.0
4367,2016-10-07 21:52:00,46,3,1100,4,1,217.22,,2705.0,296.5,3358.0,296.5
4368,2016-10-07 21:56:00,139,8,1175,10,1,14921.87,,11327.0,2635.5,16884.5,2635.5
4369,2016-10-07 21:58:00,44,7,1200,7,1,10675.26,,14060.0,5129.5,14114.6,5129.5
4370,2016-10-07 22:02:00,14,7,2020,5,1,65151.92,,86384.0,35863.0,52153.0,35863.0
4371,2016-10-07 22:06:00,111,6,1500,5,1,14535.81,,18155.5,6677.0,8557.72,6677.0
